topology,graph_id,num_nodes,num_edges,source,target,graph_image,algorithm,path_cost,path_hops,nodes_visited,edges_relaxed,execution_time_ms,success
star,59,154,153,103,72,graph_images\star\star_graph_59.png,Dijkstra,50,2,26,177,0.1675998792052269,True
star,59,154,153,103,72,graph_images\star\star_graph_59.png,Bellman-Ford,50,2,153,918,0.2555998507887125,True
star,59,154,153,103,72,graph_images\star\star_graph_59.png,A*,50,2,26,177,0.20580017007887363,True
star,59,154,153,103,72,graph_images\star\star_graph_59.png,BFS (unweighted),50,2,154,225,0.05079992115497589,True
star,59,154,153,103,72,graph_images\star\star_graph_59.png,Bidirectional Dijkstra,50,2,2,2,0.012499978765845299,True
star,59,154,153,103,72,graph_images\star\star_graph_59.png,Floyd-Warshall,50,2,154,3652264,357.77470003813505,True
star,60,77,76,3,72,graph_images\star\star_graph_60.png,Dijkstra,70,2,32,106,0.16469997353851795,True
star,60,77,76,3,72,graph_images\star\star_graph_60.png,Bellman-Ford,70,2,76,456,0.14890008606016636,True
star,60,77,76,3,72,graph_images\star\star_graph_60.png,A*,70,2,32,106,0.13519986532628536,True
star,60,77,76,3,72,graph_images\star\star_graph_60.png,BFS (unweighted),70,2,77,147,0.08939998224377632,True
star,60,77,76,3,72,graph_images\star\star_graph_60.png,Bidirectional Dijkstra,70,2,2,2,0.015700003132224083,True
star,60,77,76,3,72,graph_images\star\star_graph_60.png,Floyd-Warshall,70,2,77,456533,44.102200074121356,True
star,61,243,242,41,72,graph_images\star\star_graph_61.png,Dijkstra,49,2,105,345,0.6158000323921442,True
star,61,243,242,41,72,graph_images\star\star_graph_61.png,Bellman-Ford,49,2,242,1452,0.39590010419487953,True
star,61,243,242,41,72,graph_images\star\star_graph_61.png,A*,49,2,105,345,0.32629980705678463,True
star,61,243,242,41,72,graph_images\star\star_graph_61.png,BFS (unweighted),49,2,243,313,0.05339994095265865,True
star,61,243,242,41,72,graph_images\star\star_graph_61.png,Bidirectional Dijkstra,49,2,2,2,0.01700012944638729,True
star,61,243,242,41,72,graph_images\star\star_graph_61.png,Floyd-Warshall,49,2,243,14348907,1403.2159000635147,True
star,62,172,171,14,65,graph_images\star\star_graph_62.png,Dijkstra,57,2,79,248,0.19780010916292667,True
star,62,172,171,14,65,graph_images\star\star_graph_62.png,Bellman-Ford,57,2,171,1026,0.2796999178826809,True
star,62,172,171,14,65,graph_images\star\star_graph_62.png,A*,57,2,79,248,0.18500001169741154,True
star,62,172,171,14,65,graph_images\star\star_graph_62.png,BFS (unweighted),57,2,172,235,0.04440010525286198,True
star,62,172,171,14,65,graph_images\star\star_graph_62.png,Bidirectional Dijkstra,57,2,2,2,0.011599855497479439,True
star,62,172,171,14,65,graph_images\star\star_graph_62.png,Floyd-Warshall,57,2,172,5088448,520.9097000770271,True
star,63,189,188,118,178,graph_images\star\star_graph_63.png,Dijkstra,52,2,189,375,0.37940009497106075,True
star,63,189,188,118,178,graph_images\star\star_graph_63.png,Bellman-Ford,52,2,188,1128,0.2888001035898924,True
star,63,189,188,118,178,graph_images\star\star_graph_63.png,A*,52,2,189,375,0.3082999028265476,True
star,63,189,188,118,178,graph_images\star\star_graph_63.png,BFS (unweighted),52,2,189,365,0.07049995474517345,True
star,63,189,188,118,178,graph_images\star\star_graph_63.png,Bidirectional Dijkstra,52,2,2,2,0.009899958968162537,True
star,63,189,188,118,178,graph_images\star\star_graph_63.png,Floyd-Warshall,52,2,189,6751269,677.1849000360817,True
star,64,171,170,159,110,graph_images\star\star_graph_64.png,Dijkstra,65,2,170,338,0.3584998194128275,True
star,64,171,170,159,110,graph_images\star\star_graph_64.png,Bellman-Ford,65,2,170,1020,0.3255000337958336,True
star,64,171,170,159,110,graph_images\star\star_graph_64.png,A*,65,2,170,338,0.3366998862475157,True
star,64,171,170,159,110,graph_images\star\star_graph_64.png,BFS (unweighted),65,2,171,280,0.060499878600239754,True
star,64,171,170,159,110,graph_images\star\star_graph_64.png,Bidirectional Dijkstra,65,2,2,2,0.011799857020378113,True
star,64,171,170,159,110,graph_images\star\star_graph_64.png,Floyd-Warshall,65,2,171,5000211,480.66679993644357,True
star,65,110,109,31,34,graph_images\star\star_graph_65.png,Dijkstra,76,2,89,196,0.29530003666877747,True
star,65,110,109,31,34,graph_images\star\star_graph_65.png,Bellman-Ford,76,2,109,654,0.1916999462991953,True
star,65,110,109,31,34,graph_images\star\star_graph_65.png,A*,76,2,89,196,0.1625001896172762,True
star,65,110,109,31,34,graph_images\star\star_graph_65.png,BFS (unweighted),76,2,110,142,0.02759997732937336,True
star,65,110,109,31,34,graph_images\star\star_graph_65.png,Bidirectional Dijkstra,76,2,2,2,0.0100000761449337,True
star,65,110,109,31,34,graph_images\star\star_graph_65.png,Floyd-Warshall,76,2,110,1331000,132.2345999069512,True
star,66,154,153,29,147,graph_images\star\star_graph_66.png,Dijkstra,67,2,52,203,0.2544999588280916,True
star,66,154,153,29,147,graph_images\star\star_graph_66.png,Bellman-Ford,67,2,153,918,0.3703001420944929,True
star,66,154,153,29,147,graph_images\star\star_graph_66.png,A*,67,2,52,203,0.28909998945891857,True
star,66,154,153,29,147,graph_images\star\star_graph_66.png,BFS (unweighted),67,2,154,299,0.06939982995390892,True
star,66,154,153,29,147,graph_images\star\star_graph_66.png,Bidirectional Dijkstra,67,2,2,2,0.013799872249364853,True
star,66,154,153,29,147,graph_images\star\star_graph_66.png,Floyd-Warshall,67,2,154,3652264,373.3945998828858,True
star,67,235,234,182,169,graph_images\star\star_graph_67.png,Dijkstra,33,2,92,324,0.2568000927567482,True
star,67,235,234,182,169,graph_images\star\star_graph_67.png,Bellman-Ford,33,2,234,1404,0.35120011307299137,True
star,67,235,234,182,169,graph_images\star\star_graph_67.png,A*,33,2,92,324,0.27379998937249184,True
star,67,235,234,182,169,graph_images\star\star_graph_67.png,BFS (unweighted),33,2,235,403,0.07810001261532307,True
star,67,235,234,182,169,graph_images\star\star_graph_67.png,Bidirectional Dijkstra,33,2,2,2,0.009899958968162537,True
star,67,235,234,182,169,graph_images\star\star_graph_67.png,Floyd-Warshall,33,2,235,12977875,1286.994099849835,True
star,68,191,190,77,125,graph_images\star\star_graph_68.png,Dijkstra,56,2,93,281,0.2367999404668808,True
star,68,191,190,77,125,graph_images\star\star_graph_68.png,Bellman-Ford,56,2,190,1140,0.3044998738914728,True
star,68,191,190,77,125,graph_images\star\star_graph_68.png,A*,56,2,93,281,0.24319998919963837,True
star,68,191,190,77,125,graph_images\star\star_graph_68.png,BFS (unweighted),56,2,191,314,0.062499893829226494,True
star,68,191,190,77,125,graph_images\star\star_graph_68.png,Bidirectional Dijkstra,56,2,2,2,0.010800082236528397,True
star,68,191,190,77,125,graph_images\star\star_graph_68.png,Floyd-Warshall,56,2,191,6967871,787.5970001332462,True
star,69,128,127,111,125,graph_images\star\star_graph_69.png,Dijkstra,77,2,88,213,0.2327000256627798,True
star,69,128,127,111,125,graph_images\star\star_graph_69.png,Bellman-Ford,77,2,127,762,0.24170009419322014,True
star,69,128,127,111,125,graph_images\star\star_graph_69.png,A*,77,2,88,213,0.1729999203234911,True
star,69,128,127,111,125,graph_images\star\star_graph_69.png,BFS (unweighted),77,2,128,251,0.05879998207092285,True
star,69,128,127,111,125,graph_images\star\star_graph_69.png,Bidirectional Dijkstra,77,2,2,2,0.01100008375942707,True
star,69,128,127,111,125,graph_images\star\star_graph_69.png,Floyd-Warshall,77,2,128,2097152,218.88810000382364,True
star,70,175,174,48,59,graph_images\star\star_graph_70.png,Dijkstra,29,2,89,261,0.24119997397065163,True
star,70,175,174,48,59,graph_images\star\star_graph_70.png,Bellman-Ford,29,2,174,1044,0.30129984952509403,True
star,70,175,174,48,59,graph_images\star\star_graph_70.png,A*,29,2,89,261,0.2106002066284418,True
star,70,175,174,48,59,graph_images\star\star_graph_70.png,BFS (unweighted),29,2,175,232,0.042899977415800095,True
star,70,175,174,48,59,graph_images\star\star_graph_70.png,Bidirectional Dijkstra,29,2,2,2,0.011299969628453255,True
star,70,175,174,48,59,graph_images\star\star_graph_70.png,Floyd-Warshall,29,2,175,5359375,546.889599878341,True
star,71,120,119,44,102,graph_images\star\star_graph_71.png,Dijkstra,76,2,71,188,0.17080013640224934,True
star,71,120,119,44,102,graph_images\star\star_graph_71.png,Bellman-Ford,76,2,119,714,0.20510004833340645,True
star,71,120,119,44,102,graph_images\star\star_graph_71.png,A*,76,2,71,188,0.21510012447834015,True
star,71,120,119,44,102,graph_images\star\star_graph_71.png,BFS (unweighted),76,2,120,220,0.056499848142266273,True
star,71,120,119,44,102,graph_images\star\star_graph_71.png,Bidirectional Dijkstra,76,2,2,2,0.014299992471933365,True
star,71,120,119,44,102,graph_images\star\star_graph_71.png,Floyd-Warshall,76,2,120,1728000,177.5603999849409,True
star,72,205,204,192,125,graph_images\star\star_graph_72.png,Dijkstra,73,2,181,383,0.3510999958962202,True
star,72,205,204,192,125,graph_images\star\star_graph_72.png,Bellman-Ford,73,2,204,1224,0.3331999760121107,True
star,72,205,204,192,125,graph_images\star\star_graph_72.png,A*,73,2,181,383,0.3162000793963671,True
star,72,205,204,192,125,graph_images\star\star_graph_72.png,BFS (unweighted),73,2,205,329,0.06620003841817379,True
star,72,205,204,192,125,graph_images\star\star_graph_72.png,Bidirectional Dijkstra,73,2,2,2,0.011899974197149277,True
star,72,205,204,192,125,graph_images\star\star_graph_72.png,Floyd-Warshall,73,2,205,8615125,871.1174000054598,True
star,73,146,145,80,89,graph_images\star\star_graph_73.png,Dijkstra,37,2,63,206,0.2389999572187662,True
star,73,146,145,80,89,graph_images\star\star_graph_73.png,Bellman-Ford,37,2,145,870,0.29170000925660133,True
star,73,146,145,80,89,graph_images\star\star_graph_73.png,A*,37,2,63,206,0.15950016677379608,True
star,73,146,145,80,89,graph_images\star\star_graph_73.png,BFS (unweighted),37,2,146,233,0.04800013266503811,True
star,73,146,145,80,89,graph_images\star\star_graph_73.png,Bidirectional Dijkstra,37,2,2,2,0.010400079190731049,True
star,73,146,145,80,89,graph_images\star\star_graph_73.png,Floyd-Warshall,37,2,146,3112136,319.65809990651906,True
star,74,229,228,216,5,graph_images\star\star_graph_74.png,Dijkstra,13,2,24,250,0.1784998457878828,True
star,74,229,228,216,5,graph_images\star\star_graph_74.png,Bellman-Ford,13,2,228,1368,0.345699954777956,True
star,74,229,228,216,5,graph_images\star\star_graph_74.png,A*,13,2,24,250,0.17429981380701065,True
star,74,229,228,216,5,graph_images\star\star_graph_74.png,BFS (unweighted),13,2,229,233,0.031099887564778328,True
star,74,229,228,216,5,graph_images\star\star_graph_74.png,Bidirectional Dijkstra,13,2,2,2,0.009999843314290047,True
star,74,229,228,216,5,graph_images\star\star_graph_74.png,Floyd-Warshall,13,2,229,12008989,1201.4614001382142,True
star,75,218,217,92,217,graph_images\star\star_graph_75.png,Dijkstra,50,2,35,250,0.17950008623301983,True
star,75,218,217,92,217,graph_images\star\star_graph_75.png,Bellman-Ford,50,2,217,1302,0.34740008413791656,True
star,75,218,217,92,217,graph_images\star\star_graph_75.png,A*,50,2,35,250,0.17310003750026226,True
star,75,218,217,92,217,graph_images\star\star_graph_75.png,BFS (unweighted),50,2,218,433,0.08739996701478958,True
star,75,218,217,92,217,graph_images\star\star_graph_75.png,Bidirectional Dijkstra,50,2,2,2,0.01719989813864231,True
star,75,218,217,92,217,graph_images\star\star_graph_75.png,Floyd-Warshall,50,2,218,10360232,1036.4375000353903,True
star,76,48,47,41,4,graph_images\star\star_graph_76.png,Dijkstra,18,2,3,48,0.06029987707734108,True
star,76,48,47,41,4,graph_images\star\star_graph_76.png,Bellman-Ford,18,2,47,282,0.12899981811642647,True
star,76,48,47,41,4,graph_images\star\star_graph_76.png,A*,18,2,3,48,0.06420002318918705,True
star,76,48,47,41,4,graph_images\star\star_graph_76.png,BFS (unweighted),18,2,48,51,0.02519995905458927,True
star,76,48,47,41,4,graph_images\star\star_graph_76.png,Bidirectional Dijkstra,18,2,2,2,0.02459995448589325,True
star,76,48,47,41,4,graph_images\star\star_graph_76.png,Floyd-Warshall,18,2,48,110592,11.664499994367361,True
star,77,163,162,24,8,graph_images\star\star_graph_77.png,Dijkstra,41,2,39,199,0.1534000039100647,True
star,77,163,162,24,8,graph_images\star\star_graph_77.png,Bellman-Ford,41,2,162,972,0.25729998014867306,True
star,77,163,162,24,8,graph_images\star\star_graph_77.png,A*,41,2,39,199,0.1455999445170164,True
star,77,163,162,24,8,graph_images\star\star_graph_77.png,BFS (unweighted),41,2,163,170,0.059999991208314896,True
star,77,163,162,24,8,graph_images\star\star_graph_77.png,Bidirectional Dijkstra,41,2,2,2,0.01209997572004795,True
star,77,163,162,24,8,graph_images\star\star_graph_77.png,Floyd-Warshall,41,2,163,4330747,454.64579993858933,True
star,78,266,265,37,126,graph_images\star\star_graph_78.png,Dijkstra,41,2,141,404,0.3287999425083399,True
star,78,266,265,37,126,graph_images\star\star_graph_78.png,Bellman-Ford,41,2,265,1590,0.3766999579966068,True
star,78,266,265,37,126,graph_images\star\star_graph_78.png,A*,41,2,141,404,0.34479983150959015,True
star,78,266,265,37,126,graph_images\star\star_graph_78.png,BFS (unweighted),41,2,266,390,0.06940006278455257,True
star,78,266,265,37,126,graph_images\star\star_graph_78.png,Bidirectional Dijkstra,41,2,2,2,0.013699987903237343,True
star,78,266,265,37,126,graph_images\star\star_graph_78.png,Floyd-Warshall,41,2,266,18821096,1895.2205998357385,True
star,79,275,274,2,139,graph_images\star\star_graph_79.png,Dijkstra,64,2,76,348,0.3007999621331692,True
star,79,275,274,2,139,graph_images\star\star_graph_79.png,Bellman-Ford,64,2,274,1644,0.4513000603765249,True
star,79,275,274,2,139,graph_images\star\star_graph_79.png,A*,64,2,76,348,0.3114999271929264,True
star,79,275,274,2,139,graph_images\star\star_graph_79.png,BFS (unweighted),64,2,275,412,0.0904998742043972,True
star,79,275,274,2,139,graph_images\star\star_graph_79.png,Bidirectional Dijkstra,64,2,2,2,0.021300045773386955,True
star,79,275,274,2,139,graph_images\star\star_graph_79.png,Floyd-Warshall,64,2,275,20796875,2083.6108999792486,True
star,80,288,287,125,42,graph_images\star\star_graph_80.png,Dijkstra,29,2,19,304,0.18480001017451286,True
star,80,288,287,125,42,graph_images\star\star_graph_80.png,Bellman-Ford,29,2,287,1722,0.4258998669683933,True
star,80,288,287,125,42,graph_images\star\star_graph_80.png,A*,29,2,19,304,0.19449996761977673,True
star,80,288,287,125,42,graph_images\star\star_graph_80.png,BFS (unweighted),29,2,288,329,0.044899992644786835,True
star,80,288,287,125,42,graph_images\star\star_graph_80.png,Bidirectional Dijkstra,29,2,2,2,0.009699957445263863,True
star,80,288,287,125,42,graph_images\star\star_graph_80.png,Floyd-Warshall,29,2,288,23887872,2428.936699870974,True
star,81,239,238,129,193,graph_images\star\star_graph_81.png,Dijkstra,41,2,34,270,0.5413999315351248,True
star,81,239,238,129,193,graph_images\star\star_graph_81.png,Bellman-Ford,41,2,238,1428,0.34929998219013214,True
star,81,239,238,129,193,graph_images\star\star_graph_81.png,A*,41,2,34,270,0.18580001778900623,True
star,81,239,238,129,193,graph_images\star\star_graph_81.png,BFS (unweighted),41,2,239,430,0.08030002936720848,True
star,81,239,238,129,193,graph_images\star\star_graph_81.png,Bidirectional Dijkstra,41,2,2,2,0.009899958968162537,True
star,81,239,238,129,193,graph_images\star\star_graph_81.png,Floyd-Warshall,41,2,239,13651919,1320.2235999051481,True
star,82,88,87,62,18,graph_images\star\star_graph_82.png,Dijkstra,51,2,41,126,0.4284000024199486,True
star,82,88,87,62,18,graph_images\star\star_graph_82.png,Bellman-Ford,51,2,87,522,0.2118998672813177,True
star,82,88,87,62,18,graph_images\star\star_graph_82.png,A*,51,2,41,126,0.1050999853760004,True
star,82,88,87,62,18,graph_images\star\star_graph_82.png,BFS (unweighted),51,2,88,105,0.023799948394298553,True
star,82,88,87,62,18,graph_images\star\star_graph_82.png,Bidirectional Dijkstra,51,2,2,2,0.011400086805224419,True
star,82,88,87,62,18,graph_images\star\star_graph_82.png,Floyd-Warshall,51,2,88,681472,69.81190014630556,True
star,83,267,266,198,199,graph_images\star\star_graph_83.png,Dijkstra,72,2,221,485,0.35099987871944904,True
star,83,267,266,198,199,graph_images\star\star_graph_83.png,Bellman-Ford,72,2,266,1596,0.3564001526683569,True
star,83,267,266,198,199,graph_images\star\star_graph_83.png,A*,72,2,221,485,0.34600007347762585,True
star,83,267,266,198,199,graph_images\star\star_graph_83.png,BFS (unweighted),72,2,267,464,0.07760012522339821,True
star,83,267,266,198,199,graph_images\star\star_graph_83.png,Bidirectional Dijkstra,72,2,2,2,0.009299954399466515,True
star,83,267,266,198,199,graph_images\star\star_graph_83.png,Floyd-Warshall,72,2,267,19034163,1855.152799980715,True
star,84,234,233,19,2,graph_images\star\star_graph_84.png,Dijkstra,59,2,163,394,0.6321000400930643,True
star,84,234,233,19,2,graph_images\star\star_graph_84.png,Bellman-Ford,59,2,233,1398,0.5827001295983791,True
star,84,234,233,19,2,graph_images\star\star_graph_84.png,A*,59,2,163,394,0.32160012051463127,True
star,84,234,233,19,2,graph_images\star\star_graph_84.png,BFS (unweighted),59,2,234,235,0.034700147807598114,True
star,84,234,233,19,2,graph_images\star\star_graph_84.png,Bidirectional Dijkstra,59,2,2,2,0.010299962013959885,True
star,84,234,233,19,2,graph_images\star\star_graph_84.png,Floyd-Warshall,59,2,234,12812904,1270.6436000298709,True
star,85,98,97,24,73,graph_images\star\star_graph_85.png,Dijkstra,44,2,68,163,0.1688001211732626,True
star,85,98,97,24,73,graph_images\star\star_graph_85.png,Bellman-Ford,44,2,97,582,0.18049986101686954,True
star,85,98,97,24,73,graph_images\star\star_graph_85.png,A*,44,2,68,163,0.13830000534653664,True
star,85,98,97,24,73,graph_images\star\star_graph_85.png,BFS (unweighted),44,2,98,169,0.04060007631778717,True
star,85,98,97,24,73,graph_images\star\star_graph_85.png,Bidirectional Dijkstra,44,2,2,2,0.010699965059757233,True
star,85,98,97,24,73,graph_images\star\star_graph_85.png,Floyd-Warshall,44,2,98,941192,97.78870013542473,True
star,86,137,136,113,95,graph_images\star\star_graph_86.png,Dijkstra,38,2,74,208,0.17489981837570667,True
star,86,137,136,113,95,graph_images\star\star_graph_86.png,Bellman-Ford,38,2,136,816,0.22789998911321163,True
star,86,137,136,113,95,graph_images\star\star_graph_86.png,A*,38,2,74,208,0.15709991566836834,True
